"FID","Name","LH_MED","Height","YearBuilt","POINT_X","POINT_Y","year","reach","lights"
270,"Shipwash_LV",0,0,1837,646605.1474,246725.4288,1753,NA,0
270,"Shipwash_LV",0,0,1837,646605.1474,246725.4288,1831,0,0
270,"Shipwash_LV",0,0,1837,646605.1474,246725.4288,1851,10,1
270,"Shipwash_LV",0,0,1837,646605.1474,246725.4288,1911,11,1
33,"Shoe_Beacon",0,0,0,607054.8181,195255.6846,1693,NA,1
33,"Shoe_Beacon",0,0,0,607054.8181,195255.6846,1753,NA,1
33,"Shoe_Beacon",0,0,0,607054.8181,195255.6846,1831,0,0
33,"Shoe_Beacon",0,0,0,607054.8181,195255.6846,1851,0,0
33,"Shoe_Beacon",0,0,0,607054.8181,195255.6846,1911,0,0
234,"Shoeburyness",0,0,1894,594125.6654,184911.1459,1693,NA,0
234,"Shoeburyness",0,0,1894,594125.6654,184911.1459,1753,NA,0
234,"Shoeburyness",0,0,1894,594125.6654,184911.1459,1831,0,0
234,"Shoeburyness",0,0,1894,594125.6654,184911.1459,1851,0,0
234,"Shoeburyness",0,0,1894,594125.6654,184911.1459,1911,0,1
180,"ShorehamEastWestPiers",0,0,1877,523437.9436,104365.1465,1693,NA,0
180,"ShorehamEastWestPiers",0,0,1877,523437.9436,104365.1465,1753,NA,0
180,"ShorehamEastWestPiers",0,0,1877,523437.9436,104365.1465,1831,0,0
180,"ShorehamEastWestPiers",0,0,1877,523437.9436,104365.1465,1851,0,0
180,"ShorehamEastWestPiers",0,0,1877,523437.9436,104365.1465,1911,10,2
181,"ShorehamMiddlePier",0,23,1825,523368.4039,104801.7944,1693,NA,0
181,"ShorehamMiddlePier",0,23,1825,523368.4039,104801.7944,1753,NA,0
181,"ShorehamMiddlePier",0,23,1825,523368.4039,104801.7944,1831,8,2
181,"ShorehamMiddlePier",0,23,1825,523368.4039,104801.7944,1851,10,2
181,"ShorehamMiddlePier",0,23,1825,523368.4039,104801.7944,1911,0,1
239,"ShorneMead",0,0,1901,570530.5106,176700.0555,1693,NA,0
239,"ShorneMead",0,0,1901,570530.5106,176700.0555,1753,NA,0
239,"ShorneMead",0,0,1901,570530.5106,176700.0555,1831,0,0
239,"ShorneMead",0,0,1901,570530.5106,176700.0555,1851,0,0
239,"ShorneMead",0,0,1901,570530.5106,176700.0555,1911,0,1
34,"Shotley_Beacon",0,0,1894,624711.0012,233441.3219,1693,NA,1
34,"Shotley_Beacon",0,0,1894,624711.0012,233441.3219,1753,NA,0
34,"Shotley_Beacon",0,0,1894,624711.0012,233441.3219,1831,0,0
34,"Shotley_Beacon",0,0,1894,624711.0012,233441.3219,1851,0,0
34,"Shotley_Beacon",0,0,1894,624711.0012,233441.3219,1911,0,2
85,"Sidmouth",0,0,0,312815.7185,87344.5364,1693,NA,0
85,"Sidmouth",0,0,0,312815.7185,87344.5364,1753,NA,0
85,"Sidmouth",0,0,0,312815.7185,87344.5364,1831,0,0
85,"Sidmouth",0,0,0,312815.7185,87344.5364,1851,0,0
85,"Sidmouth",0,0,0,312815.7185,87344.5364,1911,8,1
364,"Silloth",0,0,1858,310404.8348,553652.7287,1693,NA,0
364,"Silloth",0,0,1858,310404.8348,553652.7287,1753,NA,0
364,"Silloth",0,0,1858,310404.8348,553652.7287,1831,0,0
364,"Silloth",0,0,1858,310404.8348,553652.7287,1851,0,0
364,"Silloth",0,0,1858,310404.8348,553652.7287,1911,0,1
297,"Skegness",0,0,1881,557117.5042,363439.2094,1693,NA,0
297,"Skegness",0,0,1881,557117.5042,363439.2094,1753,NA,0
297,"Skegness",0,0,1881,557117.5042,363439.2094,1831,0,0
297,"Skegness",0,0,1881,557117.5042,363439.2094,1851,0,0
297,"Skegness",0,0,1881,557117.5042,363439.2094,1911,0,1
35,"Skerries",0,100,1714,226703.9893,394796.7357,1693,NA,0
35,"Skerries",0,100,1714,226703.9893,394796.7357,1753,NA,1
35,"Skerries",0,100,1714,226703.9893,394796.7357,1831,20,1
35,"Skerries",0,100,1714,226703.9893,394796.7357,1851,15,1
35,"Skerries",0,100,1714,226703.9893,394796.7357,1911,17,2
362,"Skinburness",0,0,1841,312257.8949,556058.5091,1693,NA,0
362,"Skinburness",0,0,1841,312257.8949,556058.5091,1753,NA,0
362,"Skinburness",0,0,1841,312257.8949,556058.5091,1831,0,0
362,"Skinburness",0,0,1841,312257.8949,556058.5091,1851,9,1
362,"Skinburness",0,0,1841,312257.8949,556058.5091,1911,9,1
486,"Smalls",0,70,1778,146567.8181,208928.0131,1693,NA,0
486,"Smalls",0,70,1778,146567.8181,208928.0131,1753,NA,0
486,"Smalls",0,70,1778,146567.8181,208928.0131,1831,15,1
486,"Smalls",0,70,1778,146567.8181,208928.0131,1851,13,1
486,"Smalls",0,70,1778,146567.8181,208928.0131,1911,17,2
285,"SmithsKnoll_LV",0,0,1886,678665.0398,315997.3769,1693,NA,0
285,"SmithsKnoll_LV",0,0,1886,678665.0398,315997.3769,1753,NA,0
285,"SmithsKnoll_LV",0,0,1886,678665.0398,315997.3769,1831,0,0
285,"SmithsKnoll_LV",0,0,1886,678665.0398,315997.3769,1851,0,0
285,"SmithsKnoll_LV",0,0,1886,678665.0398,315997.3769,1911,11,1
361,"Solway_LV",0,0,1841,292724.384,540622.0933,1693,NA,0
361,"Solway_LV",0,0,1841,292724.384,540622.0933,1753,NA,0
361,"Solway_LV",0,0,1841,292724.384,540622.0933,1831,0,0
361,"Solway_LV",0,0,1841,292724.384,540622.0933,1851,6,1
361,"Solway_LV",0,0,1841,292724.384,540622.0933,1911,16,1
343,"SouterPoint",0,0,1871,440700.9304,564176.4145,1693,NA,0
343,"SouterPoint",0,0,1871,440700.9304,564176.4145,1753,NA,0
343,"SouterPoint",0,0,1871,440700.9304,564176.4145,1831,0,0
343,"SouterPoint",0,0,1871,440700.9304,564176.4145,1851,0,0
343,"SouterPoint",0,0,1871,440700.9304,564176.4145,1911,15,2
485,"SouthBishop",0,0,1839,165055.6897,222670.9232,1693,NA,0
485,"SouthBishop",0,0,1839,165055.6897,222670.9232,1753,NA,0
485,"SouthBishop",0,0,1839,165055.6897,222670.9232,1831,0,0
485,"SouthBishop",0,0,1839,165055.6897,222670.9232,1851,17,1
485,"SouthBishop",0,0,1839,165055.6897,222670.9232,1911,18,1
36,"SouthForeland",0,41,1793,635786.6495,143363.0163,1693,NA,2
36,"SouthForeland",0,41,1793,635786.6495,143363.0163,1753,NA,2
36,"SouthForeland",0,41,1793,635786.6495,143363.0163,1831,20,2
36,"SouthForeland",0,41,1793,635786.6495,143363.0163,1851,25,1
36,"SouthForeland",0,41,1793,635786.6495,143363.0163,1911,26,1
322,"SouthGareBreakwater",0,0,1839,455649.4258,528398.0244,1693,NA,0
322,"SouthGareBreakwater",0,0,1839,455649.4258,528398.0244,1753,NA,0
322,"SouthGareBreakwater",0,0,1839,455649.4258,528398.0244,1831,0,0
322,"SouthGareBreakwater",0,0,1839,455649.4258,528398.0244,1851,0,0
322,"SouthGareBreakwater",0,0,1839,455649.4258,528398.0244,1911,10,1
211,"SouthGoodwin_LV",0,0,1832,641510.797,144376.9078,1693,NA,0
211,"SouthGoodwin_LV",0,0,1832,641510.797,144376.9078,1753,NA,0
211,"SouthGoodwin_LV",0,0,1832,641510.797,144376.9078,1831,0,0
211,"SouthGoodwin_LV",0,0,1832,641510.797,144376.9078,1851,10,1
211,"SouthGoodwin_LV",0,0,1832,641510.797,144376.9078,1911,11,1
165,"SouthRailwayJetty",0,0,1878,462814.466,99872.3254,1693,NA,0
165,"SouthRailwayJetty",0,0,1878,462814.466,99872.3254,1753,NA,0
165,"SouthRailwayJetty",0,0,1878,462814.466,99872.3254,1831,0,0
165,"SouthRailwayJetty",0,0,1878,462814.466,99872.3254,1851,0,0
165,"SouthRailwayJetty",0,0,1878,462814.466,99872.3254,1911,0,1
154,"SouthSea",0,0,1822,464268.9139,98098.5999,1693,NA,0
154,"SouthSea",0,0,1822,464268.9139,98098.5999,1753,NA,0
154,"SouthSea",0,0,1822,464268.9139,98098.5999,1831,0,0
154,"SouthSea",0,0,1822,464268.9139,98098.5999,1851,9,1
154,"SouthSea",0,0,1822,464268.9139,98098.5999,1911,5,2
471,"SouthStack",0,201,1809,220149.7975,382291.5368,1693,NA,0
471,"SouthStack",0,201,1809,220149.7975,382291.5368,1753,NA,0
471,"SouthStack",0,201,1809,220149.7975,382291.5368,1831,19,1
471,"SouthStack",0,201,1809,220149.7975,382291.5368,1851,19,1
471,"SouthStack",0,201,1809,220149.7975,382291.5368,1911,20,1
421,"SouthTrainingWall",0,0,1910,336022.5611,426124.3233,1693,NA,0
421,"SouthTrainingWall",0,0,1910,336022.5611,426124.3233,1753,NA,0
421,"SouthTrainingWall",0,0,1910,336022.5611,426124.3233,1831,0,0
421,"SouthTrainingWall",0,0,1910,336022.5611,426124.3233,1851,0,0
421,"SouthTrainingWall",0,0,1910,336022.5611,426124.3233,1911,0,1
129,"SouthYarmouthInner",0,0,1857,435271.2428,89893.1981,1693,NA,0
129,"SouthYarmouthInner",0,0,1857,435271.2428,89893.1981,1753,NA,0
129,"SouthYarmouthInner",0,0,1857,435271.2428,89893.1981,1831,0,0
129,"SouthYarmouthInner",0,0,1857,435271.2428,89893.1981,1851,0,0
129,"SouthYarmouthInner",0,0,1857,435271.2428,89893.1981,1911,0,1
128,"SouthYarmouthOuter",0,0,1857,435331.8504,90056.2826,1693,NA,0
128,"SouthYarmouthOuter",0,0,1857,435331.8504,90056.2826,1753,NA,0
128,"SouthYarmouthOuter",0,0,1857,435331.8504,90056.2826,1831,0,0
128,"SouthYarmouthOuter",0,0,1857,435331.8504,90056.2826,1851,0,0
128,"SouthYarmouthOuter",0,0,1857,435331.8504,90056.2826,1911,0,1
130,"SouthYarmouthPier",0,0,1876,435269.3567,89890.1832,1693,NA,0
130,"SouthYarmouthPier",0,0,1876,435269.3567,89890.1832,1753,NA,0
130,"SouthYarmouthPier",0,0,1876,435269.3567,89890.1832,1831,0,0
130,"SouthYarmouthPier",0,0,1876,435269.3567,89890.1832,1851,0,0
130,"SouthYarmouthPier",0,0,1876,435269.3567,89890.1832,1911,0,1
141,"SouthamptonBadnamCreek",0,0,1908,448404.0374,108341.3436,1693,NA,0
141,"SouthamptonBadnamCreek",0,0,1908,448404.0374,108341.3436,1753,NA,0
141,"SouthamptonBadnamCreek",0,0,1908,448404.0374,108341.3436,1831,0,0
141,"SouthamptonBadnamCreek",0,0,1908,448404.0374,108341.3436,1851,0,0
141,"SouthamptonBadnamCreek",0,0,1908,448404.0374,108341.3436,1911,0,1
134,"SouthamptonCalshotSpit_LV",0,0,1842,449501.854,101077.7938,1693,NA,0
134,"SouthamptonCalshotSpit_LV",0,0,1842,449501.854,101077.7938,1753,NA,0
134,"SouthamptonCalshotSpit_LV",0,0,1842,449501.854,101077.7938,1831,0,0
134,"SouthamptonCalshotSpit_LV",0,0,1842,449501.854,101077.7938,1851,9,1
134,"SouthamptonCalshotSpit_LV",0,0,1842,449501.854,101077.7938,1911,0,1
135,"SouthamptonCalshot_LV",0,0,1842,452260.5707,101569.56,1693,NA,0
135,"SouthamptonCalshot_LV",0,0,1842,452260.5707,101569.56,1753,NA,0
135,"SouthamptonCalshot_LV",0,0,1842,452260.5707,101569.56,1831,0,0
135,"SouthamptonCalshot_LV",0,0,1842,452260.5707,101569.56,1851,0,0
135,"SouthamptonCalshot_LV",0,0,1842,452260.5707,101569.56,1911,10,1
136,"SouthamptonDolphin",0,0,1899,447811.5439,104681.1837,1693,NA,0
136,"SouthamptonDolphin",0,0,1899,447811.5439,104681.1837,1753,NA,0
136,"SouthamptonDolphin",0,0,1899,447811.5439,104681.1837,1831,0,0
136,"SouthamptonDolphin",0,0,1899,447811.5439,104681.1837,1851,0,0
136,"SouthamptonDolphin",0,0,1899,447811.5439,104681.1837,1911,0,1
146,"SouthamptonEmpressDock",0,0,1891,442708.7304,110140.9702,1693,NA,0
146,"SouthamptonEmpressDock",0,0,1891,442708.7304,110140.9702,1753,NA,0
146,"SouthamptonEmpressDock",0,0,1891,442708.7304,110140.9702,1831,0,0
146,"SouthamptonEmpressDock",0,0,1891,442708.7304,110140.9702,1851,0,0
146,"SouthamptonEmpressDock",0,0,1891,442708.7304,110140.9702,1911,0,2
140,"SouthamptonFawley",0,0,1896,447333.1229,103495.1006,1693,NA,0
140,"SouthamptonFawley",0,0,1896,447333.1229,103495.1006,1753,NA,0
140,"SouthamptonFawley",0,0,1896,447333.1229,103495.1006,1831,0,0
140,"SouthamptonFawley",0,0,1896,447333.1229,103495.1006,1851,0,0
140,"SouthamptonFawley",0,0,1896,447333.1229,103495.1006,1911,0,1
143,"SouthamptonHythe",0,0,1880,442671.794,108583.7812,1693,NA,0
143,"SouthamptonHythe",0,0,1880,442671.794,108583.7812,1753,NA,0
143,"SouthamptonHythe",0,0,1880,442671.794,108583.7812,1831,0,0
143,"SouthamptonHythe",0,0,1880,442671.794,108583.7812,1851,0,0
143,"SouthamptonHythe",0,0,1880,442671.794,108583.7812,1911,0,1
138,"SouthamptonNeDolphin",0,0,1899,448290.7685,105233.4882,1693,NA,0
138,"SouthamptonNeDolphin",0,0,1899,448290.7685,105233.4882,1753,NA,0
138,"SouthamptonNeDolphin",0,0,1899,448290.7685,105233.4882,1831,0,0
138,"SouthamptonNeDolphin",0,0,1899,448290.7685,105233.4882,1851,0,0
138,"SouthamptonNeDolphin",0,0,1899,448290.7685,105233.4882,1911,0,1
142,"SouthamptonNetley",0,0,1877,445151.2744,108584.943,1693,NA,0
142,"SouthamptonNetley",0,0,1877,445151.2744,108584.943,1753,NA,0
142,"SouthamptonNetley",0,0,1877,445151.2744,108584.943,1831,0,0
142,"SouthamptonNetley",0,0,1877,445151.2744,108584.943,1851,0,0
142,"SouthamptonNetley",0,0,1877,445151.2744,108584.943,1911,0,1
147,"SouthamptonOpenDock",0,0,0,442104.8797,110335.3063,1693,NA,0
147,"SouthamptonOpenDock",0,0,0,442104.8797,110335.3063,1753,NA,0
147,"SouthamptonOpenDock",0,0,0,442104.8797,110335.3063,1831,0,0
147,"SouthamptonOpenDock",0,0,0,442104.8797,110335.3063,1851,0,0
147,"SouthamptonOpenDock",0,0,0,442104.8797,110335.3063,1911,0,2
144,"SouthamptonRoyalPier",0,0,1841,441576.747583,110828.188082,1693,NA,0
144,"SouthamptonRoyalPier",0,0,1841,441576.747583,110828.188082,1753,NA,0
144,"SouthamptonRoyalPier",0,0,1841,441576.747583,110828.188082,1831,0,0
144,"SouthamptonRoyalPier",0,0,1841,441576.747583,110828.188082,1851,0,2
144,"SouthamptonRoyalPier",0,0,1841,441576.747583,110828.188082,1911,0,2
139,"SouthamptonStructure",0,0,1899,446699.2591,103341.4803,1693,NA,0
139,"SouthamptonStructure",0,0,1899,446699.2591,103341.4803,1753,NA,0
139,"SouthamptonStructure",0,0,1899,446699.2591,103341.4803,1831,0,0
139,"SouthamptonStructure",0,0,1899,446699.2591,103341.4803,1851,0,0
139,"SouthamptonStructure",0,0,1899,446699.2591,103341.4803,1911,0,1
137,"SouthamptonSwDolphin",0,0,1899,447283.5678,103763.6394,1693,NA,0
137,"SouthamptonSwDolphin",0,0,1899,447283.5678,103763.6394,1753,NA,0
137,"SouthamptonSwDolphin",0,0,1899,447283.5678,103763.6394,1831,0,0
137,"SouthamptonSwDolphin",0,0,1899,447283.5678,103763.6394,1851,0,0
137,"SouthamptonSwDolphin",0,0,1899,447283.5678,103763.6394,1911,0,1
145,"SouthamptonTown",0,0,1880,441810.463328,110574.628547,1693,NA,0
145,"SouthamptonTown",0,0,1880,441810.463328,110574.628547,1753,NA,0
145,"SouthamptonTown",0,0,1880,441810.463328,110574.628547,1831,0,0
145,"SouthamptonTown",0,0,1880,441810.463328,110574.628547,1851,0,0
145,"SouthamptonTown",0,0,1880,441810.463328,110574.628547,1911,0,1
235,"Southend",0,0,1840,588830.7612,183133.8047,1693,NA,0
235,"Southend",0,0,1840,588830.7612,183133.8047,1753,NA,0
235,"Southend",0,0,1840,588830.7612,183133.8047,1831,0,0
235,"Southend",0,0,1840,588830.7612,183133.8047,1851,0,1
235,"Southend",0,0,1840,588830.7612,183133.8047,1911,0,2
423,"Southport",0,0,1890,332488.3822,418183.1146,1693,NA,0
423,"Southport",0,0,1890,332488.3822,418183.1146,1753,NA,0
423,"Southport",0,0,1890,332488.3822,418183.1146,1831,0,0
423,"Southport",0,0,1890,332488.3822,418183.1146,1851,0,0
423,"Southport",0,0,1890,332488.3822,418183.1146,1911,0,1
273,"Southwold",0,0,1881,650814.0345,276330.5627,1693,NA,0
273,"Southwold",0,0,1881,650814.0345,276330.5627,1753,NA,0
273,"Southwold",0,0,1881,650814.0345,276330.5627,1831,0,0
273,"Southwold",0,0,1881,650814.0345,276330.5627,1851,0,0
273,"Southwold",0,0,1881,650814.0345,276330.5627,1911,17,4
446,"Speke",0,0,1876,343100.697,381564.8067,1693,NA,0
446,"Speke",0,0,1876,343100.697,381564.8067,1753,NA,0
446,"Speke",0,0,1876,343100.697,381564.8067,1831,0,0
446,"Speke",0,0,1876,343100.697,381564.8067,1851,0,0
446,"Speke",0,0,1876,343100.697,381564.8067,1911,0,1
153,"SpitSand",0,0,1866,463527.5901,97223.3119,1693,NA,0
153,"SpitSand",0,0,1866,463527.5901,97223.3119,1753,NA,0
153,"SpitSand",0,0,1866,463527.5901,97223.3119,1831,0,0
153,"SpitSand",0,0,1866,463527.5901,97223.3119,1851,0,0
153,"SpitSand",0,0,1866,463527.5901,97223.3119,1911,5,1
37,"SpurnPoint",1,90,1776,540285.6254,411258.4553,1693,NA,2
37,"SpurnPoint",1,90,1776,540285.6254,411258.4553,1753,NA,2
37,"SpurnPoint",1,90,1776,540285.6254,411258.4553,1831,15,2
37,"SpurnPoint",1,90,1776,540285.6254,411258.4553,1851,15,2
37,"SpurnPoint",1,90,1776,540285.6254,411258.4553,1911,17,3
300,"Spurn_LV",0,90,1820,543318.5517,409210.5857,1693,NA,0
300,"Spurn_LV",0,90,1820,543318.5517,409210.5857,1753,NA,0
300,"Spurn_LV",0,90,1820,543318.5517,409210.5857,1831,9,1
300,"Spurn_LV",0,90,1820,543318.5517,409210.5857,1851,10,1
300,"Spurn_LV",0,90,1820,543318.5517,409210.5857,1911,11,1
581,"StAdhelms",1,0,0,367137.0879,81242.0355,1693,NA,0
581,"StAdhelms",1,0,0,367137.0879,81242.0355,1753,NA,0
581,"StAdhelms",1,0,0,367137.0879,81242.0355,1831,0,0
581,"StAdhelms",1,0,0,367137.0879,81242.0355,1851,0,0
581,"StAdhelms",1,0,0,367137.0879,81242.0355,1911,0,0
38,"StAgnes",0,138,1680,88060.3787,8390.5461,1693,NA,1
38,"StAgnes",0,138,1680,88060.3787,8390.5461,1753,NA,1
38,"StAgnes",0,138,1680,88060.3787,8390.5461,1831,17,1
38,"StAgnes",0,138,1680,88060.3787,8390.5461,1851,16,1
38,"StAgnes",0,138,1680,88060.3787,8390.5461,1911,18,1
487,"StAnns",1,0,1714,180500.541,203008.0744,1693,NA,0
487,"StAnns",1,0,1714,180500.541,203008.0744,1753,NA,0
487,"StAnns",1,0,1714,180500.541,203008.0744,1831,0,0
487,"StAnns",1,0,1714,180500.541,203008.0744,1851,19,2
487,"StAnns",1,0,1714,180500.541,203008.0744,1911,18,1
419,"StAnnsOnSea",0,0,1848,333126.4017,427488.7745,1693,NA,0
419,"StAnnsOnSea",0,0,1848,333126.4017,427488.7745,1753,NA,0
419,"StAnnsOnSea",0,0,1848,333126.4017,427488.7745,1831,0,0
419,"StAnnsOnSea",0,0,1848,333126.4017,427488.7745,1851,13,2
419,"StAnnsOnSea",0,0,1848,333126.4017,427488.7745,1911,12,1
57,"StAnthony",0,0,1835,184518.5585,31213.4167,1693,NA,0
57,"StAnthony",0,0,1835,184518.5585,31213.4167,1753,NA,0
57,"StAnthony",0,0,1835,184518.5585,31213.4167,1831,0,0
57,"StAnthony",0,0,1835,184518.5585,31213.4167,1851,12,1
57,"StAnthony",0,0,1835,184518.5585,31213.4167,1911,14,2
117,"StAubinHarbour",0,0,0,387843.3004,-79235.1483,1693,NA,0
117,"StAubinHarbour",0,0,0,387843.3004,-79235.1483,1753,NA,0
117,"StAubinHarbour",0,0,0,387843.3004,-79235.1483,1831,0,0
117,"StAubinHarbour",0,0,0,387843.3004,-79235.1483,1851,0,0
117,"StAubinHarbour",0,0,0,387843.3004,-79235.1483,1911,0,1
39,"StBees",0,333,1718,294053.2679,514396.9807,1693,NA,0
39,"StBees",0,333,1718,294053.2679,514396.9807,1753,NA,1
39,"StBees",0,333,1718,294053.2679,514396.9807,1831,24,1
39,"StBees",0,333,1718,294053.2679,514396.9807,1851,23,1
39,"StBees",0,333,1718,294053.2679,514396.9807,1911,25,1
107,"StCatherineBay",0,0,1857,399229.9651,-75301.2086,1693,NA,0
107,"StCatherineBay",0,0,1857,399229.9651,-75301.2086,1753,NA,0
107,"StCatherineBay",0,0,1857,399229.9651,-75301.2086,1831,0,0
107,"StCatherineBay",0,0,1857,399229.9651,-75301.2086,1851,0,0
107,"StCatherineBay",0,0,1857,399229.9651,-75301.2086,1911,11,1
171,"StCatherines",1,0,1840,449716.4062,75398.1493,1693,NA,0
171,"StCatherines",1,0,1840,449716.4062,75398.1493,1753,NA,0
171,"StCatherines",1,0,1840,449716.4062,75398.1493,1831,0,0
171,"StCatherines",1,0,1840,449716.4062,75398.1493,1851,18,1
171,"StCatherines",1,0,1840,449716.4062,75398.1493,1911,18,2
583,"StCatherinesPlymouth",1,0,0,247629.2596,54272.85,1693,NA,0
583,"StCatherinesPlymouth",1,0,0,247629.2596,54272.85,1753,NA,0
583,"StCatherinesPlymouth",1,0,0,247629.2596,54272.85,1831,0,0
583,"StCatherinesPlymouth",1,0,0,247629.2596,54272.85,1851,0,0
583,"StCatherinesPlymouth",1,0,0,247629.2596,54272.85,1911,0,0
111,"StClements",0,0,1896,395496.1383,-81456.4409,1693,NA,0
111,"StClements",0,0,1896,395496.1383,-81456.4409,1753,NA,0
111,"StClements",0,0,1896,395496.1383,-81456.4409,1831,0,0
111,"StClements",0,0,1896,395496.1383,-81456.4409,1851,0,0
111,"StClements",0,0,1896,395496.1383,-81456.4409,1911,14,1
159,"StHelens",0,0,1866,463055.2956,88717.1414,1693,NA,0
159,"StHelens",0,0,1866,463055.2956,88717.1414,1753,NA,0
159,"StHelens",0,0,1866,463055.2956,88717.1414,1831,0,0
159,"StHelens",0,0,1866,463055.2956,88717.1414,1851,0,0
159,"StHelens",0,0,1866,463055.2956,88717.1414,1911,2,1
114,"StHellierAlbertPier",0,0,1839,391668.4386,-80325.2796,1693,NA,0
114,"StHellierAlbertPier",0,0,1839,391668.4386,-80325.2796,1753,NA,0
114,"StHellierAlbertPier",0,0,1839,391668.4386,-80325.2796,1831,0,0
114,"StHellierAlbertPier",0,0,1839,391668.4386,-80325.2796,1851,2,2
114,"StHellierAlbertPier",0,0,1839,391668.4386,-80325.2796,1911,0,1
113,"StHellierSouthPier",0,0,1867,391662.249,-80418.533,1693,NA,0
113,"StHellierSouthPier",0,0,1867,391662.249,-80418.533,1753,NA,0
113,"StHellierSouthPier",0,0,1867,391662.249,-80418.533,1831,0,0
113,"StHellierSouthPier",0,0,1867,391662.249,-80418.533,1851,2,1
113,"StHellierSouthPier",0,0,1867,391662.249,-80418.533,1911,0,0
572,"StIvesInnerPier",1,0,1831,151832.6553,40638.4982,1693,NA,0
572,"StIvesInnerPier",1,0,1831,151832.6553,40638.4982,1753,NA,0
572,"StIvesInnerPier",1,0,1831,151832.6553,40638.4982,1831,0,0
572,"StIvesInnerPier",1,0,1831,151832.6553,40638.4982,1851,7,1
572,"StIvesInnerPier",1,0,1831,151832.6553,40638.4982,1911,0,1
573,"StIvesWestPier",0,0,1894,151983.415,40686.3701,1693,NA,0
573,"StIvesWestPier",0,0,1894,151983.415,40686.3701,1753,NA,0
573,"StIvesWestPier",0,0,1894,151983.415,40686.3701,1831,0,0
573,"StIvesWestPier",0,0,1894,151983.415,40686.3701,1851,0,0
573,"StIvesWestPier",0,0,1894,151983.415,40686.3701,1911,0,1
191,"StLeonards",0,0,1891,579463.821,108753.4416,1693,NA,0
191,"StLeonards",0,0,1891,579463.821,108753.4416,1753,NA,0
191,"StLeonards",0,0,1891,579463.821,108753.4416,1831,0,0
191,"StLeonards",0,0,1891,579463.821,108753.4416,1851,0,0
191,"StLeonards",0,0,1891,579463.821,108753.4416,1911,0,1
577,"StMargaretsBay",1,0,0,636648.1649,144300.284,1693,NA,0
577,"StMargaretsBay",1,0,0,636648.1649,144300.284,1753,NA,0
577,"StMargaretsBay",1,0,0,636648.1649,144300.284,1831,0,0
577,"StMargaretsBay",1,0,0,636648.1649,144300.284,1851,0,0
577,"StMargaretsBay",1,0,0,636648.1649,144300.284,1911,0,0
386,"StMaryPoint",0,25,1812,221363.1628,467481.7211,1693,NA,0
386,"StMaryPoint",0,25,1812,221363.1628,467481.7211,1753,NA,0
386,"StMaryPoint",0,25,1812,221363.1628,467481.7211,1831,5,1
386,"StMaryPoint",0,25,1812,221363.1628,467481.7211,1851,9,1
386,"StMaryPoint",0,25,1812,221363.1628,467481.7211,1911,9,1
347,"StMarys",1,0,1898,435150.8089,575386.6978,1693,NA,0
347,"StMarys",1,0,1898,435150.8089,575386.6978,1753,NA,0
347,"StMarys",1,0,1898,435150.8089,575386.6978,1831,0,0
347,"StMarys",1,0,1898,435150.8089,575386.6978,1851,0,0
347,"StMarys",1,0,1898,435150.8089,575386.6978,1911,17,1
47,"StMarysPeninnisHead",0,0,1898,91042.6648,9456.8516,1693,NA,0
47,"StMarysPeninnisHead",0,0,1898,91042.6648,9456.8516,1753,NA,0
47,"StMarysPeninnisHead",0,0,1898,91042.6648,9456.8516,1831,0,0
47,"StMarysPeninnisHead",0,0,1898,91042.6648,9456.8516,1851,0,0
47,"StMarysPeninnisHead",0,0,1898,91042.6648,9456.8516,1911,3,1
586,"StMichaelsMount",1,0,0,151381.3445,29909.1489,1693,NA,0
586,"StMichaelsMount",1,0,0,151381.3445,29909.1489,1753,NA,0
586,"StMichaelsMount",1,0,0,151381.3445,29909.1489,1831,0,0
586,"StMichaelsMount",1,0,0,151381.3445,29909.1489,1851,0,0
586,"StMichaelsMount",1,0,0,151381.3445,29909.1489,1911,0,0
588,"StNicholasChapel",1,0,0,151893.8026,41214.6192,1693,NA,0
588,"StNicholasChapel",1,0,0,151893.8026,41214.6192,1753,NA,0
588,"StNicholasChapel",1,0,0,151893.8026,41214.6192,1831,0,0
588,"StNicholasChapel",1,0,0,151893.8026,41214.6192,1851,0,0
588,"StNicholasChapel",1,0,0,151893.8026,41214.6192,1911,0,0
584,"StNicholasPlymouth",1,0,0,246998.5426,54921.6882,1693,NA,0
584,"StNicholasPlymouth",1,0,0,246998.5426,54921.6882,1753,NA,0
584,"StNicholasPlymouth",1,0,0,246998.5426,54921.6882,1831,0,0
584,"StNicholasPlymouth",1,0,0,246998.5426,54921.6882,1851,0,0
584,"StNicholasPlymouth",1,0,0,246998.5426,54921.6882,1911,0,0
277,"StNicholas_LV",0,0,1837,658253.9155,295999.3569,1693,NA,0
277,"StNicholas_LV",0,0,1837,658253.9155,295999.3569,1753,NA,0
277,"StNicholas_LV",0,0,1837,658253.9155,295999.3569,1831,0,0
277,"StNicholas_LV",0,0,1837,658253.9155,295999.3569,1851,10,1
277,"StNicholas_LV",0,0,1837,658253.9155,295999.3569,1911,11,1
102,"StPeterPortNewHarbour",0,0,1867,361644.6621,-49112.07,1693,NA,0
102,"StPeterPortNewHarbour",0,0,1867,361644.6621,-49112.07,1753,NA,0
102,"StPeterPortNewHarbour",0,0,1867,361644.6621,-49112.07,1831,0,0
